drug_id,drug_name,disease_id,disease_name
D003891,Desipramine,D003248,Constipation
D003891,Desipramine,D003645,"Death, Sudden"
D003891,Desipramine,D003693,Delirium
D003891,Desipramine,D003865,"Depressive Disorder, Major"
D003891,Desipramine,D003866,Depressive Disorder
D003891,Desipramine,D004244,Dizziness
D003891,Desipramine,D004409,"Dyskinesia, Drug-Induced"
D003891,Desipramine,D004802,Eosinophilia
D003891,Desipramine,D006261,Headache
D003891,Desipramine,D006327,Heart Block
D003891,Desipramine,D006331,Heart Diseases
D003891,Desipramine,D006505,Hepatitis
D003891,Desipramine,D006973,Hypertension
D003891,Desipramine,D007022,Hypotension
D003891,Desipramine,D007024,"Hypotension, Orthostatic"
D003891,Desipramine,D007035,Hypothermia
D003891,Desipramine,D007172,Erectile Dysfunction
D003891,Desipramine,D007177,Inappropriate ADH Syndrome
D003891,Desipramine,D007319,Sleep Initiation and Maintenance Disorders
D003891,Desipramine,D007970,Leukopenia
D003891,Desipramine,D008133,Long QT Syndrome
D003891,Desipramine,D009122,Muscle Hypertonia
D003891,Desipramine,D009205,Myocarditis
D003891,Desipramine,D009207,Myoclonus
D003891,Desipramine,D009293,Opioid-Related Disorders
D003891,Desipramine,D009325,Nausea
D003891,Desipramine,D009410,Nerve Degeneration
D003891,Desipramine,D009437,Neuralgia
D003891,Desipramine,D010146,Pain
D003891,Desipramine,D010300,Parkinson Disease
D003891,Desipramine,D010523,Peripheral Nervous System Diseases
D003891,Desipramine,D010554,Personality Disorders
D003891,Desipramine,D011014,Pneumonia
D003891,Desipramine,D011605,"Psychoses, Substance-Induced"
D003891,Desipramine,D012640,Seizures
D003891,Desipramine,D012772,"Shock, Septic"
D003891,Desipramine,D012893,Sleep Wake Disorders
D003891,Desipramine,D013342,Stuttering
D003891,Desipramine,D013375,Substance Withdrawal Syndrome
D003891,Desipramine,D013575,Syncope
D003891,Desipramine,D013610,Tachycardia
D003891,Desipramine,D013616,"Tachycardia, Sinus"
D003891,Desipramine,D013733,Testicular Diseases
D003891,Desipramine,D013981,Tic Disorders
D003891,Desipramine,D014202,Tremor
D003891,Desipramine,D014693,Ventricular Fibrillation
D003891,Desipramine,D015877,Miosis
D003891,Desipramine,D016055,Urinary Retention
D003891,Desipramine,D016171,Torsades de Pointes
D003891,Desipramine,D016584,Panic Disorder
D003891,Desipramine,D017180,"Tachycardia, Ventricular"
D003891,Desipramine,D018476,Hypokinesia
D003891,Desipramine,D019956,Stereotypic Movement Disorder
D003891,Desipramine,D019964,Mood Disorders
D003891,Desipramine,D019970,Cocaine-Related Disorders
D003891,Desipramine,D020018,"Sexual Dysfunctions, Psychological"
D003891,Desipramine,D020820,Dyskinesias
D003891,Desipramine,D053206,Nocturnal Enuresis
D003891,Desipramine,D054537,Atrioventricular Block
D003891,Desipramine,D056486,Chemical and Drug Induced Liver Injury
D003891,Desipramine,D064420,Drug-Related Side Effects and Adverse Reactions
D003907,Dexamethasone,D000014,"Abnormalities, Drug-Induced"
D003907,Dexamethasone,D000152,Acne Vulgaris
D003907,Dexamethasone,D000236,Adenoma
D003907,Dexamethasone,D000419,Albuminuria
D003907,Dexamethasone,D000647,Amnesia
D003907,Dexamethasone,D000740,Anemia
D003907,Dexamethasone,D000741,"Anemia, Aplastic"
D003907,Dexamethasone,D000855,Anorexia
D003907,Dexamethasone,D001008,Anxiety Disorders
D003907,Dexamethasone,D001037,Aphasia
D003907,Dexamethasone,D001145,"Arrhythmias, Cardiac"
D003907,Dexamethasone,D001169,"Arthritis, Experimental"
D003907,Dexamethasone,D001172,"Arthritis, Rheumatoid"
D003907,Dexamethasone,D001249,Asthma
D003907,Dexamethasone,D001259,Ataxia
D003907,Dexamethasone,D001284,Atrophy
D003907,Dexamethasone,D001342,Autonomic Nervous System Diseases
D003907,Dexamethasone,D001714,Bipolar Disorder
D003907,Dexamethasone,D001766,Blindness
D003907,Dexamethasone,D001855,Bone Marrow Diseases
D003907,Dexamethasone,D001919,Bradycardia
D003907,Dexamethasone,D001927,Brain Diseases
D003907,Dexamethasone,D001929,Brain Edema
D003907,Dexamethasone,D001930,Brain Injuries
D003907,Dexamethasone,D001932,Brain Neoplasms
D003907,Dexamethasone,D001943,Breast Neoplasms
D003907,Dexamethasone,D002051,Burkitt Lymphoma
D003907,Dexamethasone,D002312,"Cardiomyopathy, Hypertrophic"
D003907,Dexamethasone,D002543,Cerebral Hemorrhage
D003907,Dexamethasone,D002544,Cerebral Infarction
D003907,Dexamethasone,D002658,Developmental Disabilities
D003907,Dexamethasone,D002761,Cholangitis
D003907,Dexamethasone,D003072,Cognition Disorders
D003907,Dexamethasone,D003110,Colonic Neoplasms
D003907,Dexamethasone,D003221,Confusion
D003907,Dexamethasone,D003231,Conjunctivitis
D003907,Dexamethasone,D003248,Constipation
D003907,Dexamethasone,D003556,Cystitis
D003907,Dexamethasone,D003638,Deafness
D003907,Dexamethasone,D003693,Delirium
D003907,Dexamethasone,D003711,Demyelinating Diseases
D003907,Dexamethasone,D003866,Depressive Disorder
D003907,Dexamethasone,D003967,Diarrhea
D003907,Dexamethasone,D004195,"Disease Models, Animal"
D003907,Dexamethasone,D004211,Disseminated Intravascular Coagulation
D003907,Dexamethasone,D004244,Dizziness
D003907,Dexamethasone,D004415,Dyspepsia
D003907,Dexamethasone,D004421,Dystonia
D003907,Dexamethasone,D004487,Edema
D003907,Dexamethasone,D004681,"Encephalomyelitis, Autoimmune, Experimental"
D003907,Dexamethasone,D004802,Eosinophilia
D003907,Dexamethasone,D004827,Epilepsy
D003907,Dexamethasone,D004890,Erythema
D003907,Dexamethasone,D005076,Exanthema
D003907,Dexamethasone,D005119,Extravasation of Diagnostic and Therapeutic Materials
D003907,Dexamethasone,D005221,Fatigue
D003907,Dexamethasone,D005234,Fatty Liver
D003907,Dexamethasone,D005317,Fetal Growth Retardation
D003907,Dexamethasone,D005334,Fever
D003907,Dexamethasone,D005355,Fibrosis
D003907,Dexamethasone,D005767,Gastrointestinal Diseases
D003907,Dexamethasone,D005909,Glioblastoma
D003907,Dexamethasone,D005910,Glioma
D003907,Dexamethasone,D006029,Glycosuria
D003907,Dexamethasone,D006099,Granuloma
D003907,Dexamethasone,D006130,Growth Disorders
D003907,Dexamethasone,D006212,Hallucinations
D003907,Dexamethasone,D006261,Headache
D003907,Dexamethasone,D006323,Heart Arrest
D003907,Dexamethasone,D006331,Heart Diseases
D003907,Dexamethasone,D006332,Cardiomegaly
D003907,Dexamethasone,D006333,Heart Failure
D003907,Dexamethasone,D006402,Hematologic Diseases
D003907,Dexamethasone,D006417,Hematuria
D003907,Dexamethasone,D006470,Hemorrhage
D003907,Dexamethasone,D006471,Gastrointestinal Hemorrhage
D003907,Dexamethasone,D006528,"Carcinoma, Hepatocellular"
D003907,Dexamethasone,D006529,Hepatomegaly
D003907,Dexamethasone,D006606,Hiccup
D003907,Dexamethasone,D006869,Hydronephrosis
D003907,Dexamethasone,D006930,Hyperalgesia
D003907,Dexamethasone,D006932,Hyperbilirubinemia
D003907,Dexamethasone,D006937,Hypercholesterolemia
D003907,Dexamethasone,D006940,Hyperemia
D003907,Dexamethasone,D006943,Hyperglycemia
D003907,Dexamethasone,D006946,Hyperinsulinism
D003907,Dexamethasone,D006948,Hyperkinesis
D003907,Dexamethasone,D006965,Hyperplasia
D003907,Dexamethasone,D006967,Hypersensitivity
D003907,Dexamethasone,D006973,Hypertension
D003907,Dexamethasone,D006984,Hypertrophy
D003907,Dexamethasone,D007003,Hypoglycemia
D003907,Dexamethasone,D007008,Hypokalemia
D003907,Dexamethasone,D007022,Hypotension
D003907,Dexamethasone,D007177,Inappropriate ADH Syndrome
D003907,Dexamethasone,D007235,"Infant, Premature, Diseases"
D003907,Dexamethasone,D007239,Infection
D003907,Dexamethasone,D007249,Inflammation
D003907,Dexamethasone,D007319,Sleep Initiation and Maintenance Disorders
D003907,Dexamethasone,D007333,Insulin Resistance
D003907,Dexamethasone,D007565,Jaundice
D003907,Dexamethasone,D007634,Keratitis
D003907,Dexamethasone,D007674,Kidney Diseases
D003907,Dexamethasone,D007859,Learning Disorders
D003907,Dexamethasone,D007970,Leukopenia
D003907,Dexamethasone,D008106,"Liver Cirrhosis, Experimental"
D003907,Dexamethasone,D008107,Liver Diseases
D003907,Dexamethasone,D008113,Liver Neoplasms
D003907,Dexamethasone,D008171,Lung Diseases
D003907,Dexamethasone,D008175,Lung Neoplasms
D003907,Dexamethasone,D008223,Lymphoma
D003907,Dexamethasone,D008569,Memory Disorders
D003907,Dexamethasone,D008581,Meningitis
D003907,Dexamethasone,D009101,Multiple Myeloma
D003907,Dexamethasone,D009120,Muscle Cramp
D003907,Dexamethasone,D009133,Muscular Atrophy
D003907,Dexamethasone,D009135,Muscular Diseases
D003907,Dexamethasone,D009157,Myasthenia Gravis
D003907,Dexamethasone,D009190,Myelodysplastic Syndromes
D003907,Dexamethasone,D009202,Cardiomyopathies
D003907,Dexamethasone,D009203,Myocardial Infarction
D003907,Dexamethasone,D009207,Myoclonus
D003907,Dexamethasone,D009220,Myositis
D003907,Dexamethasone,D009325,Nausea
D003907,Dexamethasone,D009336,Necrosis
D003907,Dexamethasone,D009374,"Neoplasms, Experimental"
D003907,Dexamethasone,D009393,Nephritis
D003907,Dexamethasone,D009410,Nerve Degeneration
D003907,Dexamethasone,D009422,Nervous System Diseases
D003907,Dexamethasone,D009437,Neuralgia
D003907,Dexamethasone,D009461,Neurologic Manifestations
D003907,Dexamethasone,D009503,Neutropenia
D003907,Dexamethasone,D009771,Obsessive-Compulsive Disorder
D003907,Dexamethasone,D009798,Ocular Hypertension
D003907,Dexamethasone,D009846,Oliguria
D003907,Dexamethasone,D010024,Osteoporosis
D003907,Dexamethasone,D010146,Pain
D003907,Dexamethasone,D010149,"Pain, Postoperative"
D003907,Dexamethasone,D010211,Papilledema
D003907,Dexamethasone,D010259,Paranoid Disorders
D003907,Dexamethasone,D010292,Paresthesia
D003907,Dexamethasone,D010490,Pericardial Effusion
D003907,Dexamethasone,D010523,Peripheral Nervous System Diseases
D003907,Dexamethasone,D010538,Peritonitis
D003907,Dexamethasone,D010689,Phlebitis
D003907,Dexamethasone,D010996,Pleural Effusion
D003907,Dexamethasone,D011014,Pneumonia
D003907,Dexamethasone,D011141,Polyuria
D003907,Dexamethasone,D011297,Prenatal Exposure Delayed Effects
D003907,Dexamethasone,D011471,Prostatic Neoplasms
D003907,Dexamethasone,D011507,Proteinuria
D003907,Dexamethasone,D011537,Pruritus
D003907,Dexamethasone,D011559,Pseudotumor Cerebri
D003907,Dexamethasone,D011605,"Psychoses, Substance-Induced"
D003907,Dexamethasone,D011654,Pulmonary Edema
D003907,Dexamethasone,D011655,Pulmonary Embolism
D003907,Dexamethasone,D011658,Pulmonary Fibrosis
D003907,Dexamethasone,D011782,Quadriplegia
D003907,Dexamethasone,D012008,Recurrence
D003907,Dexamethasone,D012120,Respiration Disorders
D003907,Dexamethasone,D012128,"Respiratory Distress Syndrome, Adult"
D003907,Dexamethasone,D012640,Seizures
D003907,Dexamethasone,D012770,"Shock, Cardiogenic"
D003907,Dexamethasone,D012772,"Shock, Septic"
D003907,Dexamethasone,D012871,Skin Diseases
D003907,Dexamethasone,D012893,Sleep Wake Disorders
D003907,Dexamethasone,D013035,Spasm
D003907,Dexamethasone,D013118,Spinal Cord Diseases
D003907,Dexamethasone,D013203,Staphylococcal Infections
D003907,Dexamethasone,D013272,Stomach Diseases
D003907,Dexamethasone,D013276,Stomach Ulcer
D003907,Dexamethasone,D013280,Stomatitis
D003907,Dexamethasone,D013345,Subarachnoid Hemorrhage
D003907,Dexamethasone,D013375,Substance Withdrawal Syndrome
D003907,Dexamethasone,D013610,Tachycardia
D003907,Dexamethasone,D013736,Testicular Neoplasms
D003907,Dexamethasone,D013921,Thrombocytopenia
D003907,Dexamethasone,D013923,Thromboembolism
D003907,Dexamethasone,D013927,Thrombosis
D003907,Dexamethasone,D014012,Tinnitus
D003907,Dexamethasone,D014549,Urinary Incontinence
D003907,Dexamethasone,D014581,Urticaria
D003907,Dexamethasone,D014652,Vascular Diseases
D003907,Dexamethasone,D014717,Vertigo
D003907,Dexamethasone,D014839,Vomiting
D003907,Dexamethasone,D015228,Hypertriglyceridemia
D003907,Dexamethasone,D015427,Reperfusion Injury
D003907,Dexamethasone,D015430,Weight Gain
D003907,Dexamethasone,D015431,Weight Loss
D003907,Dexamethasone,D015464,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive"
D003907,Dexamethasone,D015470,"Leukemia, Myeloid, Acute"
D003907,Dexamethasone,D015473,"Leukemia, Promyelocytic, Acute"
D003907,Dexamethasone,D015746,Abdominal Pain
D003907,Dexamethasone,D016055,Urinary Retention
D003907,Dexamethasone,D016403,"Lymphoma, Large B-Cell, Diffuse"
D003907,Dexamethasone,D016491,Peripheral Vascular Diseases
D003907,Dexamethasone,D016584,Panic Disorder
D003907,Dexamethasone,D016889,Endometrial Neoplasms
D003907,Dexamethasone,D017202,Myocardial Ischemia
D003907,Dexamethasone,D018149,Glucose Intolerance
D003907,Dexamethasone,D018500,"Diabetes Insipidus, Nephrogenic"
D003907,Dexamethasone,D018805,Sepsis
D003907,Dexamethasone,D018908,Muscle Weakness
D003907,Dexamethasone,D019465,Craniofacial Abnormalities
D003907,Dexamethasone,D019586,Intracranial Hypertension
D003907,Dexamethasone,D019964,Mood Disorders
D003907,Dexamethasone,D020246,Venous Thrombosis
D003907,Dexamethasone,D020250,Postoperative Nausea and Vomiting
D003907,Dexamethasone,D020301,"Vasospasm, Intracranial"
D003907,Dexamethasone,D020521,Stroke
D003907,Dexamethasone,D034381,Hearing Loss
D003907,Dexamethasone,D049188,Prenatal Injuries
D003907,Dexamethasone,D050171,Dyslipidemias
D003907,Dexamethasone,D051437,Renal Insufficiency
D003907,Dexamethasone,D054038,Posterior Leukoencephalopathy Syndrome
D003907,Dexamethasone,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma
D003907,Dexamethasone,D054218,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
D003907,Dexamethasone,D054556,Venous Thromboembolism
D003907,Dexamethasone,D055154,Dysphonia
D003907,Dexamethasone,D055370,Lung Injury
D003907,Dexamethasone,D056486,Chemical and Drug Induced Liver Injury
D003907,Dexamethasone,D058186,Acute Kidney Injury
D003907,Dexamethasone,D062787,Drug Overdose
D003907,Dexamethasone,D064420,Drug-Related Side Effects and Adverse Reactions
D003915,Dextromethorphan,D001249,Asthma
D003915,Dextromethorphan,D001259,Ataxia
D003915,Dextromethorphan,D001289,Attention Deficit Disorder with Hyperactivity
D003915,Dextromethorphan,D001523,Mental Disorders
D003915,Dextromethorphan,D001714,Bipolar Disorder
D003915,Dextromethorphan,D002375,Catalepsy
D003915,Dextromethorphan,D002653,Child Behavior Disorders
D003915,Dextromethorphan,D002779,Cholestasis
D003915,Dextromethorphan,D003072,Cognition Disorders
D003915,Dextromethorphan,D003128,Coma
D003915,Dextromethorphan,D003221,Confusion
D003915,Dextromethorphan,D003371,Cough
D003915,Dextromethorphan,D003693,Delirium
D003915,Dextromethorphan,D003929,Diabetic Neuropathies
D003915,Dextromethorphan,D003967,Diarrhea
D003915,Dextromethorphan,D004244,Dizziness
D003915,Dextromethorphan,D004409,"Dyskinesia, Drug-Induced"
D003915,Dextromethorphan,D004421,Dystonia
D003915,Dextromethorphan,D006212,Hallucinations
D003915,Dextromethorphan,D006261,Headache
D003915,Dextromethorphan,D006930,Hyperalgesia
D003915,Dextromethorphan,D006970,Disorders of Excessive Somnolence
D003915,Dextromethorphan,D007319,Sleep Initiation and Maintenance Disorders
D003915,Dextromethorphan,D009103,Multiple Sclerosis
D003915,Dextromethorphan,D009140,Musculoskeletal Diseases
D003915,Dextromethorphan,D009207,Myoclonus
D003915,Dextromethorphan,D009422,Nervous System Diseases
D003915,Dextromethorphan,D010146,Pain
D003915,Dextromethorphan,D010149,"Pain, Postoperative"
D003915,Dextromethorphan,D010259,Paranoid Disorders
D003915,Dextromethorphan,D011041,Poisoning
D003915,Dextromethorphan,D011605,"Psychoses, Substance-Induced"
D003915,Dextromethorphan,D012128,"Respiratory Distress Syndrome, Adult"
D003915,Dextromethorphan,D012148,Restless Legs Syndrome
D003915,Dextromethorphan,D012640,Seizures
D003915,Dextromethorphan,D012893,Sleep Wake Disorders
D003915,Dextromethorphan,D013064,Speech Disorders
D003915,Dextromethorphan,D013375,Substance Withdrawal Syndrome
D003915,Dextromethorphan,D014202,Tremor
D003915,Dextromethorphan,D014786,Vision Disorders
D003915,Dextromethorphan,D014839,Vomiting
D003915,Dextromethorphan,D015427,Reperfusion Injury
D003915,Dextromethorphan,D019954,Neurobehavioral Manifestations
D003915,Dextromethorphan,D019964,Mood Disorders
D003915,Dextromethorphan,D019966,Substance-Related Disorders
D003915,Dextromethorphan,D019969,Amphetamine-Related Disorders
D003915,Dextromethorphan,D020230,Serotonin Syndrome
D003915,Dextromethorphan,D020250,Postoperative Nausea and Vomiting
D003915,Dextromethorphan,D050197,Atherosclerosis
D003915,Dextromethorphan,D053609,Lethargy
D003915,Dextromethorphan,D056486,Chemical and Drug Induced Liver Injury
D003915,Dextromethorphan,D064420,Drug-Related Side Effects and Adverse Reactions
D003975,Diazepam,D000647,Amnesia
D003975,Diazepam,D000787,Angina Pectoris
D003975,Diazepam,D000855,Anorexia
D003975,Diazepam,D000860,Hypoxia
D003975,Diazepam,D001008,Anxiety Disorders
D003975,Diazepam,D001049,Apnea
D003975,Diazepam,D001145,"Arrhythmias, Cardiac"
D003975,Diazepam,D001259,Ataxia
D003975,Diazepam,D001264,Athetosis
D003975,Diazepam,D001480,Basal Ganglia Diseases
D003975,Diazepam,D001523,Mental Disorders
D003975,Diazepam,D001714,Bipolar Disorder
D003975,Diazepam,D001749,Urinary Bladder Neoplasms
D003975,Diazepam,D001919,Bradycardia
D003975,Diazepam,D001927,Brain Diseases
D003975,Diazepam,D001929,Brain Edema
D003975,Diazepam,D001930,Brain Injuries
D003975,Diazepam,D002295,"Carcinoma, Transitional Cell"
D003975,Diazepam,D002375,Catalepsy
D003975,Diazepam,D002389,Catatonia
D003975,Diazepam,D002526,Cerebellar Diseases
D003975,Diazepam,D002543,Cerebral Hemorrhage
D003975,Diazepam,D002637,Chest Pain
D003975,Diazepam,D002819,Chorea
D003975,Diazepam,D002972,Cleft Palate
D003975,Diazepam,D003072,Cognition Disorders
D003975,Diazepam,D003128,Coma
D003975,Diazepam,D003221,Confusion
D003975,Diazepam,D003680,Deglutition Disorders
D003975,Diazepam,D003693,Delirium
D003975,Diazepam,D003866,Depressive Disorder
D003975,Diazepam,D004172,Diplopia
D003975,Diazepam,D004213,Dissociative Disorders
D003975,Diazepam,D004244,Dizziness
D003975,Diazepam,D004342,Drug Hypersensitivity
D003975,Diazepam,D004401,Dysarthria
D003975,Diazepam,D004409,"Dyskinesia, Drug-Induced"
D003975,Diazepam,D004421,Dystonia
D003975,Diazepam,D004487,Edema
D003975,Diazepam,D004802,Eosinophilia
D003975,Diazepam,D004827,Epilepsy
D003975,Diazepam,D004829,"Epilepsy, Generalized"
D003975,Diazepam,D004830,"Epilepsy, Tonic-Clonic"
D003975,Diazepam,D004831,"Epilepsies, Myoclonic"
D003975,Diazepam,D004832,"Epilepsy, Absence"
D003975,Diazepam,D005756,Gastritis
D003975,Diazepam,D005909,Glioblastoma
D003975,Diazepam,D006212,Hallucinations
D003975,Diazepam,D006261,Headache
D003975,Diazepam,D006323,Heart Arrest
D003975,Diazepam,D006331,Heart Diseases
D003975,Diazepam,D006417,Hematuria
D003975,Diazepam,D006529,Hepatomegaly
D003975,Diazepam,D006930,Hyperalgesia
D003975,Diazepam,D006948,Hyperkinesis
D003975,Diazepam,D006970,Disorders of Excessive Somnolence
D003975,Diazepam,D006973,Hypertension
D003975,Diazepam,D007008,Hypokalemia
D003975,Diazepam,D007022,Hypotension
D003975,Diazepam,D007035,Hypothermia
D003975,Diazepam,D007174,"Disruptive, Impulse Control, and Conduct Disorders"
D003975,Diazepam,D007235,"Infant, Premature, Diseases"
D003975,Diazepam,D007249,Inflammation
D003975,Diazepam,D007319,Sleep Initiation and Maintenance Disorders
D003975,Diazepam,D007859,Learning Disorders
D003975,Diazepam,D008113,Liver Neoplasms
D003975,Diazepam,D008114,"Liver Neoplasms, Experimental"
D003975,Diazepam,D008569,Memory Disorders
D003975,Diazepam,D009069,Movement Disorders
D003975,Diazepam,D009120,Muscle Cramp
D003975,Diazepam,D009122,Muscle Hypertonia
D003975,Diazepam,D009123,Muscle Hypotonia
D003975,Diazepam,D009127,Muscle Rigidity
D003975,Diazepam,D009135,Muscular Diseases
D003975,Diazepam,D009202,Cardiomyopathies
D003975,Diazepam,D009207,Myoclonus
D003975,Diazepam,D009325,Nausea
D003975,Diazepam,D009357,Neonatal Abstinence Syndrome
D003975,Diazepam,D009395,"Nephritis, Interstitial"
D003975,Diazepam,D009410,Nerve Degeneration
D003975,Diazepam,D009422,Nervous System Diseases
D003975,Diazepam,D009459,Neuroleptic Malignant Syndrome
D003975,Diazepam,D009886,Ophthalmoplegia
D003975,Diazepam,D010146,Pain
D003975,Diazepam,D010149,"Pain, Postoperative"
D003975,Diazepam,D010259,Paranoid Disorders
D003975,Diazepam,D010291,Paresis
D003975,Diazepam,D010300,Parkinson Disease
D003975,Diazepam,D010302,"Parkinson Disease, Secondary"
D003975,Diazepam,D010523,Peripheral Nervous System Diseases
