drug_id,drug_name,disease_id,disease_name
D003024,Clozapine,MESH:D004827,Epilepsy
D003024,Clozapine,MESH:D004828,"Epilepsies, Partial"
D003024,Clozapine,MESH:D004829,"Epilepsy, Generalized"
D003024,Clozapine,MESH:D004830,"Epilepsy, Tonic-Clonic"
D003024,Clozapine,MESH:D004831,"Epilepsies, Myoclonic"
D003024,Clozapine,MESH:D005076,Exanthema
D003024,Clozapine,MESH:D005221,Fatigue
D003024,Clozapine,MESH:D005242,Fecal Incontinence
D003024,Clozapine,MESH:D005244,Fecal Impaction
D003024,Clozapine,MESH:D005334,Fever
D003024,Clozapine,MESH:D006212,Hallucinations
D003024,Clozapine,MESH:D006331,Heart Diseases
D003024,Clozapine,MESH:D006333,Heart Failure
D003024,Clozapine,MESH:D006417,Hematuria
D003024,Clozapine,MESH:D006501,Hepatic Encephalopathy
D003024,Clozapine,MESH:D006529,Hepatomegaly
D003024,Clozapine,MESH:D006606,Hiccup
D003024,Clozapine,MESH:D006943,Hyperglycemia
D003024,Clozapine,MESH:D006945,Hyperhidrosis
D003024,Clozapine,MESH:D006948,Hyperkinesis
D003024,Clozapine,MESH:D006949,Hyperlipidemias
D003024,Clozapine,MESH:D006966,Hyperprolactinemia
D003024,Clozapine,MESH:D006970,Disorders of Excessive Somnolence
D003024,Clozapine,MESH:D006973,Hypertension
D003024,Clozapine,MESH:D007010,Hyponatremia
D003024,Clozapine,MESH:D007022,Hypotension
D003024,Clozapine,MESH:D007024,"Hypotension, Orthostatic"
D003024,Clozapine,MESH:D007035,Hypothermia
D003024,Clozapine,MESH:D007172,Erectile Dysfunction
D003024,Clozapine,MESH:D007174,"Disruptive, Impulse Control, and Conduct Disorders"
D003024,Clozapine,MESH:D007333,Insulin Resistance
D003024,Clozapine,MESH:D007418,Intestinal Pseudo-Obstruction
D003024,Clozapine,MESH:D007565,Jaundice
D003024,Clozapine,MESH:D007662,Ketosis
D003024,Clozapine,MESH:D007859,Learning Disorders
D003024,Clozapine,MESH:D007964,Leukocytosis
D003024,Clozapine,MESH:D007970,Leukopenia
D003024,Clozapine,MESH:D008064,Lipidoses
D003024,Clozapine,MESH:D008107,Liver Diseases
D003024,Clozapine,MESH:D008133,Long QT Syndrome
D003024,Clozapine,MESH:D008659,Metabolic Diseases
D003024,Clozapine,MESH:D009069,Movement Disorders
D003024,Clozapine,MESH:D009123,Muscle Hypotonia
D003024,Clozapine,MESH:D009127,Muscle Rigidity
D003024,Clozapine,MESH:D009190,Myelodysplastic Syndromes
D003024,Clozapine,MESH:D009202,Cardiomyopathies
D003024,Clozapine,MESH:D009205,Myocarditis
D003024,Clozapine,MESH:D009207,Myoclonus
D003024,Clozapine,MESH:D009212,Myoglobinuria
D003024,Clozapine,MESH:D009325,Nausea
D003024,Clozapine,MESH:D009336,Necrosis
D003024,Clozapine,MESH:D009395,"Nephritis, Interstitial"
D003024,Clozapine,MESH:D009422,Nervous System Diseases
D003024,Clozapine,MESH:D009459,Neuroleptic Malignant Syndrome
D003024,Clozapine,MESH:D009503,Neutropenia
D003024,Clozapine,MESH:D009765,Obesity
D003024,Clozapine,MESH:D009771,Obsessive-Compulsive Disorder
D003024,Clozapine,MESH:D010146,Pain
D003024,Clozapine,MESH:D010195,Pancreatitis
D003024,Clozapine,MESH:D010243,Paralysis
D003024,Clozapine,MESH:D010259,Paranoid Disorders
D003024,Clozapine,MESH:D010262,Paraphilic Disorders
D003024,Clozapine,MESH:D010265,Paraproteinemias
D003024,Clozapine,MESH:D010291,Paresis
D003024,Clozapine,MESH:D010300,Parkinson Disease
D003024,Clozapine,MESH:D010490,Pericardial Effusion
D003024,Clozapine,MESH:D010493,Pericarditis
D003024,Clozapine,MESH:D010554,Personality Disorders
D003024,Clozapine,MESH:D010698,Phobic Disorders
D003024,Clozapine,MESH:D010996,Pleural Effusion
D003024,Clozapine,MESH:D011297,Prenatal Exposure Delayed Effects
D003024,Clozapine,MESH:D011507,Proteinuria
D003024,Clozapine,MESH:D011595,Psychomotor Agitation
D003024,Clozapine,MESH:D011605,"Psychoses, Substance-Induced"
D003024,Clozapine,MESH:D011618,Psychotic Disorders
D003024,Clozapine,MESH:D011654,Pulmonary Edema
D003024,Clozapine,MESH:D011655,Pulmonary Embolism
D003024,Clozapine,MESH:D012021,"Reflex, Abnormal"
D003024,Clozapine,MESH:D012131,Respiratory Insufficiency
D003024,Clozapine,MESH:D012148,Restless Legs Syndrome
D003024,Clozapine,MESH:D012559,Schizophrenia
D003024,Clozapine,MESH:D012560,"Schizophrenia, Catatonic"
D003024,Clozapine,MESH:D012561,"Schizophrenia, Childhood"
D003024,Clozapine,MESH:D012563,"Schizophrenia, Paranoid"
D003024,Clozapine,MESH:D012640,Seizures
D003024,Clozapine,MESH:D012700,Serositis
D003024,Clozapine,MESH:D012770,"Shock, Cardiogenic"
D003024,Clozapine,MESH:D012798,Sialorrhea
D003024,Clozapine,MESH:D012893,Sleep Wake Disorders
D003024,Clozapine,MESH:D013064,Speech Disorders
D003024,Clozapine,MESH:D013262,Stevens-Johnson Syndrome
D003024,Clozapine,MESH:D013342,Stuttering
D003024,Clozapine,MESH:D013375,Substance Withdrawal Syndrome
D003024,Clozapine,MESH:D013575,Syncope
D003024,Clozapine,MESH:D013577,Syndrome
D003024,Clozapine,MESH:D013610,Tachycardia
D003024,Clozapine,MESH:D013616,"Tachycardia, Sinus"
D003024,Clozapine,MESH:D013617,"Tachycardia, Supraventricular"
D003024,Clozapine,MESH:D013981,Tic Disorders
D003024,Clozapine,MESH:D014029,Tobacco Use Disorder
D003024,Clozapine,MESH:D014060,Tongue Diseases
D003024,Clozapine,MESH:D014069,Tonsillitis
D003024,Clozapine,MESH:D014202,Tremor
D003024,Clozapine,MESH:D014474,Unconsciousness
D003024,Clozapine,MESH:D014549,Urinary Incontinence
D003024,Clozapine,MESH:D014555,Urination Disorders
D003024,Clozapine,MESH:D014786,Vision Disorders
D003024,Clozapine,MESH:D014839,Vomiting
D003024,Clozapine,MESH:D015430,Weight Gain
D003024,Clozapine,MESH:D015431,Weight Loss
D003024,Clozapine,MESH:D015746,Abdominal Pain
D003024,Clozapine,MESH:D015835,Ocular Motility Disorders
D003024,Clozapine,MESH:D016055,Urinary Retention
D003024,Clozapine,MESH:D016584,Panic Disorder
D003024,Clozapine,MESH:D016757,"Death, Sudden, Cardiac"
D003024,Clozapine,MESH:D016883,Diabetic Ketoacidosis
D003024,Clozapine,MESH:D017029,"Epilepsy, Complex Partial"
D003024,Clozapine,MESH:D017109,"Akathisia, Drug-Induced"
D003024,Clozapine,MESH:D017114,"Liver Failure, Acute"
D003024,Clozapine,MESH:D017379,"Hypertrophy, Left Ventricular"
D003024,Clozapine,MESH:D018366,"Vasculitis, Leukocytoclastic, Cutaneous"
D003024,Clozapine,MESH:D018476,Hypokinesia
D003024,Clozapine,MESH:D018908,Muscle Weakness
D003024,Clozapine,MESH:D019954,Neurobehavioral Manifestations
D003024,Clozapine,MESH:D019955,Conduct Disorder
D003024,Clozapine,MESH:D019956,Stereotypic Movement Disorder
D003024,Clozapine,MESH:D019957,Motor Skills Disorders
D003024,Clozapine,MESH:D019964,Mood Disorders
D003024,Clozapine,MESH:D019966,Substance-Related Disorders
D003024,Clozapine,MESH:D019970,Cocaine-Related Disorders
D003024,Clozapine,MESH:D020018,"Sexual Dysfunctions, Psychological"
D003024,Clozapine,MESH:D020187,REM Sleep Behavior Disorder
D003024,Clozapine,MESH:D020246,Venous Thrombosis
D003024,Clozapine,MESH:D020345,"Enterocolitis, Necrotizing"
D003024,Clozapine,MESH:D020385,Myokymia
D003024,Clozapine,MESH:D020520,Brain Infarction
D003024,Clozapine,MESH:D020734,Parkinsonian Disorders
D003024,Clozapine,MESH:D020767,Intracranial Thrombosis
D003024,Clozapine,MESH:D020820,Dyskinesias
D003024,Clozapine,MESH:D020821,Dystonic Disorders
D003024,Clozapine,MESH:D020961,Lewy Body Disease
D003024,Clozapine,MESH:D024821,Metabolic Syndrome
D003024,Clozapine,MESH:D041781,"Jaundice, Obstructive"
D003024,Clozapine,MESH:D044882,Glucose Metabolism Disorders
D003024,Clozapine,MESH:D050171,Dyslipidemias
D003024,Clozapine,MESH:D050197,Atherosclerosis
D003024,Clozapine,MESH:D051437,Renal Insufficiency
D003024,Clozapine,MESH:D052018,Bulimia Nervosa
D003024,Clozapine,MESH:D053206,Nocturnal Enuresis
D003024,Clozapine,MESH:D053609,Lethargy
D003024,Clozapine,MESH:D054059,Coronary Occlusion
D003024,Clozapine,MESH:D054556,Venous Thromboembolism
D003024,Clozapine,MESH:D056486,Chemical and Drug Induced Liver Injury
D003024,Clozapine,MESH:D056912,Binge-Eating Disorder
D003024,Clozapine,MESH:D058186,Acute Kidney Injury
D003024,Clozapine,MESH:D062787,Drug Overdose
D003024,Clozapine,MESH:D064420,Drug-Related Side Effects and Adverse Reactions
D013392,Sucralfate,MESH:D004381,Duodenal Ulcer
D013392,Sucralfate,MESH:D006471,Gastrointestinal Hemorrhage
D013392,Sucralfate,MESH:D006606,Hiccup
D013392,Sucralfate,MESH:D010437,Peptic Ulcer
D013392,Sucralfate,MESH:D011015,"Pneumonia, Aspiration"
D013392,Sucralfate,MESH:D013276,Stomach Ulcer
D013392,Sucralfate,MESH:D055370,Lung Injury
C075375,grepafloxacin,MESH:D008133,Long QT Syndrome
C075375,grepafloxacin,MESH:D016171,Torsades de Pointes
D016912,Levonorgestrel,MESH:D000152,Acne Vulgaris
D016912,Levonorgestrel,MESH:D000379,Agoraphobia
D016912,Levonorgestrel,MESH:D000568,Amenorrhea
D016912,Levonorgestrel,MESH:D001008,Anxiety Disorders
D016912,Levonorgestrel,MESH:D001284,Atrophy
D016912,Levonorgestrel,MESH:D001763,Blepharoptosis
D016912,Levonorgestrel,MESH:D002318,Cardiovascular Diseases
D016912,Levonorgestrel,MESH:D002542,Intracranial Embolism and Thrombosis
D016912,Levonorgestrel,MESH:D002779,Cholestasis
D016912,Levonorgestrel,MESH:D003865,"Depressive Disorder, Major"
D016912,Levonorgestrel,MESH:D003924,"Diabetes Mellitus, Type 2"
D016912,Levonorgestrel,MESH:D004244,Dizziness
D016912,Levonorgestrel,MESH:D004401,Dysarthria
D016912,Levonorgestrel,MESH:D004438,Ecchymosis
D016912,Levonorgestrel,MESH:D004714,Endometrial Hyperplasia
D016912,Levonorgestrel,MESH:D005221,Fatigue
D016912,Levonorgestrel,MESH:D006261,Headache
D016912,Levonorgestrel,MESH:D006470,Hemorrhage
D016912,Levonorgestrel,MESH:D006628,Hirsutism
D016912,Levonorgestrel,MESH:D006973,Hypertension
D016912,Levonorgestrel,MESH:D006987,Hypesthesia
D016912,Levonorgestrel,MESH:D007039,Hypotrichosis
D016912,Levonorgestrel,MESH:D008548,Melanosis
D016912,Levonorgestrel,MESH:D008579,Meningioma
D016912,Levonorgestrel,MESH:D008595,Menorrhagia
D016912,Levonorgestrel,MESH:D008599,Menstruation Disturbances
D016912,Levonorgestrel,MESH:D008796,Metrorrhagia
D016912,Levonorgestrel,MESH:D009157,Myasthenia Gravis
D016912,Levonorgestrel,MESH:D009325,Nausea
D016912,Levonorgestrel,MESH:D009771,Obsessive-Compulsive Disorder
D016912,Levonorgestrel,MESH:D010024,Osteoporosis
D016912,Levonorgestrel,MESH:D010146,Pain
D016912,Levonorgestrel,MESH:D010292,Paresthesia
D016912,Levonorgestrel,MESH:D010523,Peripheral Nervous System Diseases
D016912,Levonorgestrel,MESH:D011537,Pruritus
D016912,Levonorgestrel,MESH:D011693,Purpura
D016912,Levonorgestrel,MESH:D013733,Testicular Diseases
D016912,Levonorgestrel,MESH:D013923,Thromboembolism
D016912,Levonorgestrel,MESH:D013927,Thrombosis
D016912,Levonorgestrel,MESH:D013959,Thyroid Diseases
D016912,Levonorgestrel,MESH:D014591,Uterine Diseases
D016912,Levonorgestrel,MESH:D014786,Vision Disorders
D016912,Levonorgestrel,MESH:D014839,Vomiting
D016912,Levonorgestrel,MESH:D015430,Weight Gain
D016912,Levonorgestrel,MESH:D015431,Weight Loss
D016912,Levonorgestrel,MESH:D015746,Abdominal Pain
D016912,Levonorgestrel,MESH:D016584,Panic Disorder
D016912,Levonorgestrel,MESH:D018269,"Carcinoma, Endometrioid"
D016912,Levonorgestrel,MESH:D018908,Muscle Weakness
D016912,Levonorgestrel,MESH:D019964,Mood Disorders
D016912,Levonorgestrel,MESH:D020246,Venous Thrombosis
D016912,Levonorgestrel,MESH:D020521,Stroke
D009638,Norepinephrine,MESH:D000647,Amnesia
D009638,Norepinephrine,MESH:D000860,Hypoxia
D009638,Norepinephrine,MESH:D001002,Anuria
D009638,Norepinephrine,MESH:D001008,Anxiety Disorders
D009638,Norepinephrine,MESH:D001145,"Arrhythmias, Cardiac"
D009638,Norepinephrine,MESH:D001237,Asphyxia
D009638,Norepinephrine,MESH:D001321,Autistic Disorder
D009638,Norepinephrine,MESH:D001766,Blindness
D009638,Norepinephrine,MESH:D001919,Bradycardia
D009638,Norepinephrine,MESH:D002037,Bundle-Branch Block
D009638,Norepinephrine,MESH:D002100,Cachexia
D009638,Norepinephrine,MESH:D002303,"Cardiac Output, Low"
D009638,Norepinephrine,MESH:D002375,Catalepsy
D009638,Norepinephrine,MESH:D002543,Cerebral Hemorrhage
D009638,Norepinephrine,MESH:D002545,Brain Ischemia
D009638,Norepinephrine,MESH:D003922,"Diabetes Mellitus, Type 1"
D009638,Norepinephrine,MESH:D004409,"Dyskinesia, Drug-Induced"
D009638,Norepinephrine,MESH:D004421,Dystonia
D009638,Norepinephrine,MESH:D004827,Epilepsy
D009638,Norepinephrine,MESH:D005901,Glaucoma
D009638,Norepinephrine,MESH:D005921,Glomerulonephritis
D009638,Norepinephrine,MESH:D005923,"Glomerulosclerosis, Focal Segmental"
D009638,Norepinephrine,MESH:D006261,Headache
D009638,Norepinephrine,MESH:D006323,Heart Arrest
D009638,Norepinephrine,MESH:D006331,Heart Diseases
D009638,Norepinephrine,MESH:D006332,Cardiomegaly
D009638,Norepinephrine,MESH:D006333,Heart Failure
D009638,Norepinephrine,MESH:D006470,Hemorrhage
D009638,Norepinephrine,MESH:D006930,Hyperalgesia
D009638,Norepinephrine,MESH:D006935,Hypercapnia
D009638,Norepinephrine,MESH:D006940,Hyperemia
D009638,Norepinephrine,MESH:D006973,Hypertension
D009638,Norepinephrine,MESH:D006974,"Hypertension, Malignant"
D009638,Norepinephrine,MESH:D006976,"Hypertension, Pulmonary"
D009638,Norepinephrine,MESH:D006984,Hypertrophy
D009638,Norepinephrine,MESH:D007008,Hypokalemia
D009638,Norepinephrine,MESH:D007022,Hypotension
D009638,Norepinephrine,MESH:D007024,"Hypotension, Orthostatic"
D009638,Norepinephrine,MESH:D007035,Hypothermia
D009638,Norepinephrine,MESH:D007511,Ischemia
D009638,Norepinephrine,MESH:D007674,Kidney Diseases
D009638,Norepinephrine,MESH:D008113,Liver Neoplasms
D009638,Norepinephrine,MESH:D008114,"Liver Neoplasms, Experimental"
D009638,Norepinephrine,MESH:D009202,Cardiomyopathies
D009638,Norepinephrine,MESH:D009203,Myocardial Infarction
D009638,Norepinephrine,MESH:D009336,Necrosis
D009638,Norepinephrine,MESH:D009361,Neoplasm Invasiveness
D009638,Norepinephrine,MESH:D009410,Nerve Degeneration
D009638,Norepinephrine,MESH:D009798,Ocular Hypertension
D009638,Norepinephrine,MESH:D009846,Oliguria
D009638,Norepinephrine,MESH:D009901,Optic Nerve Diseases
D009638,Norepinephrine,MESH:D010146,Pain
D009638,Norepinephrine,MESH:D010243,Paralysis
D009638,Norepinephrine,MESH:D010554,Personality Disorders
D009638,Norepinephrine,MESH:D011183,Postoperative Complications
D009638,Norepinephrine,MESH:D011249,"Pregnancy Complications, Cardiovascular"
D009638,Norepinephrine,MESH:D011297,Prenatal Exposure Delayed Effects
D009638,Norepinephrine,MESH:D011507,Proteinuria
D009638,Norepinephrine,MESH:D011605,"Psychoses, Substance-Induced"
D009638,Norepinephrine,MESH:D012120,Respiration Disorders
D009638,Norepinephrine,MESH:D012131,Respiratory Insufficiency
D009638,Norepinephrine,MESH:D012164,Retinal Diseases
D009638,Norepinephrine,MESH:D012206,Rhabdomyolysis
D009638,Norepinephrine,MESH:D012640,Seizures
D009638,Norepinephrine,MESH:D012769,Shock
D009638,Norepinephrine,MESH:D012770,"Shock, Cardiogenic"
D009638,Norepinephrine,MESH:D012771,"Shock, Hemorrhagic"
D009638,Norepinephrine,MESH:D012772,"Shock, Septic"
D009638,Norepinephrine,MESH:D013035,Spasm
D009638,Norepinephrine,MESH:D013226,Status Epilepticus
D009638,Norepinephrine,MESH:D013274,Stomach Neoplasms
D009638,Norepinephrine,MESH:D013345,Subarachnoid Hemorrhage
D009638,Norepinephrine,MESH:D013375,Substance Withdrawal Syndrome
D009638,Norepinephrine,MESH:D013610,Tachycardia
D009638,Norepinephrine,MESH:D013616,"Tachycardia, Sinus"
D009638,Norepinephrine,MESH:D014511,Uremia
D009638,Norepinephrine,MESH:D014693,Ventricular Fibrillation
D009638,Norepinephrine,MESH:D015428,Myocardial Reperfusion Injury
D009638,Norepinephrine,MESH:D017180,"Tachycardia, Ventricular"
D009638,Norepinephrine,MESH:D017202,Myocardial Ischemia
D009638,Norepinephrine,MESH:D017379,"Hypertrophy, Left Ventricular"
D009638,Norepinephrine,MESH:D017542,"Aneurysm, Ruptured"
D009638,Norepinephrine,MESH:D018487,"Ventricular Dysfunction, Left"
D009638,Norepinephrine,MESH:D018754,Ventricular Dysfunction
D009638,Norepinephrine,MESH:D018805,Sepsis
D009638,Norepinephrine,MESH:D019969,Amphetamine-Related Disorders
D009638,Norepinephrine,MESH:D019970,Cocaine-Related Disorders
D009638,Norepinephrine,MESH:D029424,"Pulmonary Disease, Chronic Obstructive"
D009638,Norepinephrine,MESH:D051270,"Headache Disorders, Primary"
D009638,Norepinephrine,MESH:D051437,Renal Insufficiency
D009638,Norepinephrine,MESH:D056987,Vasoplegia
D009638,Norepinephrine,MESH:D058186,Acute Kidney Injury
C059262,cidofovir,MESH:D000141,"Acidosis, Renal Tubular"
C059262,cidofovir,MESH:D000257,Adenoviridae Infections
C059262,cidofovir,MESH:D003218,Condylomata Acuminata
C059262,cidofovir,MESH:D006029,Glycosuria
C059262,cidofovir,MESH:D007674,Kidney Diseases
C059262,cidofovir,MESH:D007676,"Kidney Failure, Chronic"
C059262,cidofovir,MESH:D007968,"Leukoencephalopathy, Progressive Multifocal"
C059262,cidofovir,MESH:D009395,"Nephritis, Interstitial"
C059262,cidofovir,MESH:D009503,Neutropenia
C059262,cidofovir,MESH:D011507,Proteinuria
C059262,cidofovir,MESH:D014777,Virus Diseases
C059262,cidofovir,MESH:D017088,AIDS-Related Opportunistic Infections
C059262,cidofovir,MESH:D017726,Cytomegalovirus Retinitis
C059262,cidofovir,MESH:D018856,"Cystitis, Interstitial"
C059262,cidofovir,MESH:D027601,Polyomavirus Infections
C059262,cidofovir,MESH:D058186,Acute Kidney Injury
C035133,mirtazapine,MESH:C535402,Galactorrhea-Hyperprolactinemia
C035133,mirtazapine,MESH:D000647,Amnesia
C035133,mirtazapine,MESH:D001321,Autistic Disorder
C035133,mirtazapine,MESH:D001523,Mental Disorders
C035133,mirtazapine,MESH:D001714,Bipolar Disorder
C035133,mirtazapine,MESH:D002375,Catalepsy
C035133,mirtazapine,MESH:D002819,Chorea
C035133,mirtazapine,MESH:D003865,"Depressive Disorder, Major"
C035133,mirtazapine,MESH:D003866,Depressive Disorder
C035133,mirtazapine,MESH:D004409,"Dyskinesia, Drug-Induced"
C035133,mirtazapine,MESH:D004421,Dystonia
C035133,mirtazapine,MESH:D005221,Fatigue
C035133,mirtazapine,MESH:D005329,Fetishism (Psychiatric)
C035133,mirtazapine,MESH:D006177,Gynecomastia
C035133,mirtazapine,MESH:D006261,Headache
C035133,mirtazapine,MESH:D006973,Hypertension
C035133,mirtazapine,MESH:D007010,Hyponatremia
C035133,mirtazapine,MESH:D007022,Hypotension
C035133,mirtazapine,MESH:D007319,Sleep Initiation and Maintenance Disorders
C035133,mirtazapine,MESH:D009325,Nausea
C035133,mirtazapine,MESH:D009771,Obsessive-Compulsive Disorder
C035133,mirtazapine,MESH:D010146,Pain
C035133,mirtazapine,MESH:D010292,Paresthesia
C035133,mirtazapine,MESH:D010300,Parkinson Disease
C035133,mirtazapine,MESH:D011595,Psychomotor Agitation
C035133,mirtazapine,MESH:D011596,Psychomotor Disorders
C035133,mirtazapine,MESH:D011655,Pulmonary Embolism
C035133,mirtazapine,MESH:D012148,Restless Legs Syndrome
C035133,mirtazapine,MESH:D012206,Rhabdomyolysis
C035133,mirtazapine,MESH:D012891,Sleep Apnea Syndromes
C035133,mirtazapine,MESH:D013262,Stevens-Johnson Syndrome
C035133,mirtazapine,MESH:D013276,Stomach Ulcer
C035133,mirtazapine,MESH:D013375,Substance Withdrawal Syndrome
C035133,mirtazapine,MESH:D014839,Vomiting
C035133,mirtazapine,MESH:D015430,Weight Gain
C035133,mirtazapine,MESH:D016055,Urinary Retention
C035133,mirtazapine,MESH:D017109,"Akathisia, Drug-Induced"
C035133,mirtazapine,MESH:D017114,"Liver Failure, Acute"
C035133,mirtazapine,MESH:D019964,Mood Disorders
C035133,mirtazapine,MESH:D019969,Amphetamine-Related Disorders
C035133,mirtazapine,MESH:D019970,Cocaine-Related Disorders
C035133,mirtazapine,MESH:D020018,"Sexual Dysfunctions, Psychological"
C035133,mirtazapine,MESH:D020233,"Gait Disorders, Neurologic"
C035133,mirtazapine,MESH:D020820,Dyskinesias
C035133,mirtazapine,MESH:D053609,Lethargy
C035133,mirtazapine,MESH:D056486,Chemical and Drug Induced Liver Injury
D008620,Meprobamate,MESH:D000309,Adrenal Insufficiency
D008620,Meprobamate,MESH:D000380,Agranulocytosis
D008620,Meprobamate,MESH:D000430,Alcohol Withdrawal Delirium
D008620,Meprobamate,MESH:D000647,Amnesia
D008620,Meprobamate,MESH:D000741,"Anemia, Aplastic"
D008620,Meprobamate,MESH:D001523,Mental Disorders
D008620,Meprobamate,MESH:D003109,"Colonic Diseases, Functional"
D008620,Meprobamate,MESH:D003117,Color Vision Defects
D008620,Meprobamate,MESH:D003875,Drug Eruptions
D008620,Meprobamate,MESH:D004401,Dysarthria
D008620,Meprobamate,MESH:D005334,Fever
D008620,Meprobamate,MESH:D007022,Hypotension
D008620,Meprobamate,MESH:D008228,"Lymphoma, Non-Hodgkin"
D008620,Meprobamate,MESH:D009325,Nausea
D008620,Meprobamate,MESH:D010198,Pancytopenia
D008620,Meprobamate,MESH:D010243,Paralysis
D008620,Meprobamate,MESH:D011537,Pruritus
D008620,Meprobamate,MESH:D011618,Psychotic Disorders
D008620,Meprobamate,MESH:D011693,Purpura
D008620,Meprobamate,MESH:D012640,Seizures
D008620,Meprobamate,MESH:D012893,Sleep Wake Disorders
D008620,Meprobamate,MESH:D013375,Substance Withdrawal Syndrome
D008620,Meprobamate,MESH:D013575,Syncope
D008620,Meprobamate,MESH:D013921,Thrombocytopenia
D008620,Meprobamate,MESH:D014581,Urticaria
D008620,Meprobamate,MESH:D014717,Vertigo
D008620,Meprobamate,MESH:D014839,Vomiting
D008620,Meprobamate,MESH:D019966,Substance-Related Disorders
D008620,Meprobamate,MESH:D020820,Dyskinesias
D008620,Meprobamate,MESH:D023341,Chills
D013847,Thiethylperazine,MESH:D000707,Anaphylaxis
D013847,Thiethylperazine,MESH:D000799,Angioedema
D013847,Thiethylperazine,MESH:D001480,Basal Ganglia Diseases
